sep=,
,Window_size,Torelax,Gyro,Filter,magnitude,justHand,F1s,F1e,MAE_S,ratio_S,hist_S,count_S,MAE_E,ratio_E,hist_E,count_E,total_steps
0,200,False,True,True,True,True,0.9297685623168945,0.0,4.257721424102783,0.9329239489844119,"[181.0, 348.0, 265.0, 282.0, 206.0, 146.0, 117.0, 84.0, 68.0, 53.0, 43.0, 44.0, 28.0, 38.0, 24.0, 28.0, 20.0]",1975,0,0,0,0,2117
1,200,False,True,True,False,True,0.9257819056510925,0.0,11.857142448425293,0.009919697685403874,"[0.0, 0.0, 0.0, 1.0, 1.0, 2.0, 0.0, 2.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 5.0, 3.0, 5.0]",21,0,0,0,0,2117
2,200,False,False,True,True,True,0.9321487545967102,0.0,5.17281436920166,0.6915446386395843,"[100.0, 208.0, 184.0, 153.0, 135.0, 136.0, 86.0, 80.0, 85.0, 49.0, 50.0, 37.0, 41.0, 42.0, 25.0, 22.0, 31.0]",1464,0,0,0,0,2117
3,200,False,False,True,False,True,0.9283188581466675,0.0,5.443962574005127,0.6532829475673122,"[77.0, 191.0, 167.0, 161.0, 125.0, 104.0, 93.0, 73.0, 79.0, 55.0, 43.0, 40.0, 35.0, 41.0, 39.0, 24.0, 36.0]",1383,0,0,0,0,2117
4,200,False,True,True,True,False,0.9373450875282288,0.0,3.135706901550293,0.7927491733585262,"[989.0, 1819.0, 1279.0, 764.0, 467.0, 275.0, 188.0, 172.0, 131.0, 85.0, 101.0, 79.0, 64.0, 73.0, 79.0, 77.0, 71.0]",6713,0,0,0,0,8468
5,200,False,True,True,False,False,0.9350089430809021,0.0,3.055570125579834,0.8946622579121398,"[1007.0, 1899.0, 1533.0, 974.0, 608.0, 404.0, 237.0, 193.0, 150.0, 117.0, 76.0, 79.0, 71.0, 59.0, 55.0, 58.0, 56.0]",7576,0,0,0,0,8468
6,200,False,False,True,True,False,0.9319773316383362,0.0,3.295348882675171,0.10155880963627775,"[95.0, 176.0, 171.0, 123.0, 91.0, 58.0, 36.0, 26.0, 24.0, 13.0, 11.0, 8.0, 6.0, 8.0, 2.0, 8.0, 4.0]",860,0,0,0,0,8468
7,200,False,False,True,False,False,0.9313822984695435,0.0,3.225525379180908,0.23039678790741616,"[288.0, 469.0, 370.0, 209.0, 151.0, 113.0, 87.0, 48.0, 47.0, 26.0, 26.0, 23.0, 20.0, 17.0, 23.0, 20.0, 14.0]",1951,0,0,0,0,8468
